Tipo de folha,Data de pagamento,Plano,Empregador,Perfil,Grupo de beneficio,Tipo de beneficio,Item folha,Valor
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,PENSAOPORMORTE,806-PENSAOPORMORTE,3-BENEFICIODEPENSAO,8435.8
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,PENSAOPORMORTE,806-PENSAOPORMORTE,5-RETROATIVOBENEFTRIBUT,2126.87
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,23,PENSAOPORMORTE,806-PENSAOPORMORTE,731-IMPOSTODERENDAREGRESSIVA5565,-1584.39
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,24,APOSENTADORIAANTECIPADA,804-APOSENTADORIAANTECIPADA,1-BENEFICIO,28287.45
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,24,APOSENTADORIAANTECIPADA,804-APOSENTADORIAANTECIPADA,6-SAQUE,73789.85
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,24,APOSENTADORIAANTECIPADA,804-APOSENTADORIAANTECIPADA,731-IMPOSTODERENDAREGRESSIVA5565,-16298.39
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,24,APOSENTADORIAANTECIPADA,804-APOSENTADORIAANTECIPADA,75-PENSAOALIMENTICIA,-422.51
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,24,APOSENTADORIANORMAL,803-APOSENTADORIA,1-BENEFICIO,104716.97
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,24,APOSENTADORIANORMAL,803-APOSENTADORIA,41-EMPRESTIMO,-6168.75
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,24,APOSENTADORIANORMAL,803-APOSENTADORIA,573-IMPOSTODERENDA(3540),-972.72
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,24,APOSENTADORIANORMAL,803-APOSENTADORIA,6-SAQUE,135305.87
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,24,APOSENTADORIANORMAL,803-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-26797.52
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,24,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,1-BENEFICIO,8454.7
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,24,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,731-IMPOSTODERENDAREGRESSIVA5565,-328.72
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,24,PENSAOPORMORTE,806-PENSAOPORMORTE,3-BENEFICIODEPENSAO,1328.81
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,24,PENSAOPORMORTE,818-PENSAOPORMORTE-ASSISTIDO,3-BENEFICIODEPENSAO,1375.06
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,24,PENSAOPORMORTE,818-PENSAOPORMORTE-ASSISTIDO,731-IMPOSTODERENDAREGRESSIVA5565,-206.26
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,25,APOSENTADORIAANTECIPADA,804-APOSENTADORIAANTECIPADA,1-BENEFICIO,5815.93
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,26,APOSENTADORIAANTECIPADA,804-APOSENTADORIAANTECIPADA,1-BENEFICIO,4402.52
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,26,APOSENTADORIAANTECIPADA,804-APOSENTADORIAANTECIPADA,731-IMPOSTODERENDAREGRESSIVA5565,-440.25
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,26,APOSENTADORIANORMAL,803-APOSENTADORIA,1-BENEFICIO,685.88
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,26,APOSENTADORIANORMAL,803-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-137.18
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,26,APOSENTADORIAPORINVALIDEZ,802-BENEFICIOPORINCAPACIDADEPERMANENTE,1-BENEFICIO,4355.77
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA BRASIL SA,26,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,1-BENEFICIO,1015.5
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA GLOBAL SOLUTIONS BRASIL LTDA,22,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,1-BENEFICIO,377.97
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA GLOBAL SOLUTIONS BRASIL LTDA,22,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,731-IMPOSTODERENDAREGRESSIVA5565,-56.7
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA GLOBAL SOLUTIONS BRASIL LTDA,23,APOSENTADORIANORMAL,803-APOSENTADORIA,1-BENEFICIO,36250.24
FOLHADEBENEFICIO,2024-09-30,8,TELEFONICA GLOBAL SOLUTIONS BRASIL LTDA,23,APOSENTADORIANORMAL,803-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-4961.06
FOLHADEBENEFICIO,2024-09-30,8,TELXIUS CABLE BRASIL LTDA,23,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,1-BENEFICIO,5241.69
FOLHADEBENEFICIO,2024-09-30,8,TELXIUS CABLE BRASIL LTDA,23,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,2101-DESCONTOIMPOSTODERENDARESID.EXTERIOR9466,-1133.2
FOLHADEBENEFICIO,2024-09-30,8,TELXIUS CABLE BRASIL LTDA,23,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,731-IMPOSTODERENDAREGRESSIVA5565,-70.89
FOLHADEBENEFICIO,2024-09-30,8,TELXIUS CABLE BRASIL LTDA,24,APOSENTADORIANORMAL,803-APOSENTADORIA,1-BENEFICIO,9545.78
FOLHADEBENEFICIO,2024-09-30,8,TELXIUS CABLE BRASIL LTDA,24,APOSENTADORIANORMAL,803-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-954.58
FOLHADEBENEFICIO,2024-09-30,8,TELXIUS CABLE BRASIL LTDA,26,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,1-BENEFICIO,0.0
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,22,APOSENTADORIANORMAL,803-APOSENTADORIA,1-BENEFICIO,17379.23
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,22,APOSENTADORIANORMAL,803-APOSENTADORIA,41-EMPRESTIMO,-1214.33
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,22,APOSENTADORIANORMAL,803-APOSENTADORIA,573-IMPOSTODERENDA(3540),-2929.44
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,23,APOSENTADORIANORMAL,803-APOSENTADORIA,1-BENEFICIO,9386.59
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,23,APOSENTADORIANORMAL,803-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-923.17
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,23,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,1-BENEFICIO,14557.48
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,23,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,573-IMPOSTODERENDA(3540),-1446.01
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,23,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,731-IMPOSTODERENDAREGRESSIVA5565,-427.0
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,24,APOSENTADORIANORMAL,803-APOSENTADORIA,1-BENEFICIO,22144.5
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,24,APOSENTADORIANORMAL,803-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-2214.45
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,24,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,1-BENEFICIO,8130.46
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,24,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,24-RESIDUOSALDO-BENEFTRIBUT-INFORMADO,2478.92
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,24,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,41-EMPRESTIMO,-33.74
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,24,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,573-IMPOSTODERENDA(3540),-882.94
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,24,BENEFPROPDIFERIDO,805-BENEFICIOPROPORCIONALDIFERIDO,731-IMPOSTODERENDAREGRESSIVA5565,-337.16
FOLHADEBENEFICIO,2024-09-30,8,TERRA NETWORKS BRASIL S/A,26,APOSENTADORIANORMAL,803-APOSENTADORIA,1-BENEFICIO,564.94
FOLHADEBENEFICIO,2024-09-30,8,VISAO PREV SOCIEDADE DE PREVIDENCIA COMPLEMENTAR,22,APOSENTADORIANORMAL,803-APOSENTADORIA,1-BENEFICIO,0.0
FOLHADEBENEFICIO,2024-09-30,8,VISAO PREV SOCIEDADE DE PREVIDENCIA COMPLEMENTAR,23,APOSENTADORIANORMAL,803-APOSENTADORIA,1-BENEFICIO,3093.34
FOLHADEBENEFICIO,2024-09-30,8,VISAO PREV SOCIEDADE DE PREVIDENCIA COMPLEMENTAR,23,APOSENTADORIANORMAL,803-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-464.0
FOLHADEBENEFICIO,2024-09-30,49,FUNDACAO TELEFONICA,28,APOSENTADORIANORMAL,4903-APOSENTADORIA,1-BENEFICIO,1218.25
FOLHADEBENEFICIO,2024-09-30,49,FUNDACAO TELEFONICA,28,APOSENTADORIANORMAL,4903-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-121.83
FOLHADEBENEFICIO,2024-09-30,49,FUNDACAO TELEFONICA,28,APOSENTADORIAPOSTERGADA,4905-APOSENTADORIAPOSTERGADA,1-BENEFICIO,18219.1
FOLHADEBENEFICIO,2024-09-30,49,FUNDACAO TELEFONICA,28,APOSENTADORIAPOSTERGADA,4905-APOSENTADORIAPOSTERGADA,731-IMPOSTODERENDAREGRESSIVA5565,-1821.91
FOLHADEBENEFICIO,2024-09-30,49,FUNDACAO TELEFONICA,31,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,1-BENEFICIO,2227.76
FOLHADEBENEFICIO,2024-09-30,49,FUNDACAO TELEFONICA,31,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,731-IMPOSTODERENDAREGRESSIVA5565,-222.78
FOLHADEBENEFICIO,2024-09-30,49,SP TELECOMUNICACOES PARTICIPACOES LTDA,28,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,1-BENEFICIO,1291.41
FOLHADEBENEFICIO,2024-09-30,49,SP TELECOMUNICACOES PARTICIPACOES LTDA,28,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,731-IMPOSTODERENDAREGRESSIVA5565,-129.14
FOLHADEBENEFICIO,2024-09-30,49,SP TELECOMUNICACOES PARTICIPACOES LTDA,30,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,1-BENEFICIO,57447.21
FOLHADEBENEFICIO,2024-09-30,49,SP TELECOMUNICACOES PARTICIPACOES LTDA,30,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,573-IMPOSTODERENDA(3540),-14223.07
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,,APOSENTADORIANORMAL,4903-APOSENTADORIA,14121-IN1343-DEDUCAOBASETRIBUTAVEL(INFORMATIVO),-4127.31
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,,APOSENTADORIANORMAL,4903-APOSENTADORIA,14122-IN1343-DEDUCAOBASETRIBUTAVELREGR.(INFORMATIVO),-13262.81
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,,APOSENTADORIANORMAL,4903-APOSENTADORIA,14151-IN1343-BAIXAESTOQUEISENTO(INFORMATIVO),4127.31
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,,APOSENTADORIANORMAL,4903-APOSENTADORIA,14152-IN1343-BAIXAESTOQUEISENTOREGR.(INFORMATIVO),13262.81
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,14121-IN1343-DEDUCAOBASETRIBUTAVEL(INFORMATIVO),-3728.26
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,14151-IN1343-BAIXAESTOQUEISENTO(INFORMATIVO),3728.26
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,1-BENEFICIO,756643.64
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,12-BENEFICIOISENTA,325.27
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,41-EMPRESTIMO,-15447.93
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,573-IMPOSTODERENDA(3540),-35031.83
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,731-IMPOSTODERENDAREGRESSIVA5565,-18807.87
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIANORMAL,4903-APOSENTADORIA,1-BENEFICIO,667080.28
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIANORMAL,4903-APOSENTADORIA,141-BENEFICIOPAGTOUNICOASSISTIDOTRIBUTAVEL-INFORMADO,109328.68
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIANORMAL,4903-APOSENTADORIA,41-EMPRESTIMO,-11560.3
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIANORMAL,4903-APOSENTADORIA,573-IMPOSTODERENDA(3540),-30096.99
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIANORMAL,4903-APOSENTADORIA,6-SAQUE,40289.46
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIANORMAL,4903-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-56925.61
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIANORMAL,4999-APOSENTADORIA,199-BENEFICIO,223.13
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIANORMAL,4999-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-710.83
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIANORMAL,4999-APOSENTADORIA,955-BENEFICIOMENSAL,6885.22
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,1-BENEFICIO,4819.16
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,573-IMPOSTODERENDA(3540),-25.56
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIAPOSTERGADA,4905-APOSENTADORIAPOSTERGADA,1-BENEFICIO,12523.18
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,APOSENTADORIAPOSTERGADA,4905-APOSENTADORIAPOSTERGADA,731-IMPOSTODERENDAREGRESSIVA5565,-1252.32
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,1-BENEFICIO,511009.83
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,1013-DESCONTOCONTRIB.ASSISTIDOSP/PLANO,-108.99
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,41-EMPRESTIMO,-9378.86
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,573-IMPOSTODERENDA(3540),-13514.4
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,731-IMPOSTODERENDAREGRESSIVA5565,-26716.02
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,BENEFPROPDIFERIDO,4937-DIFERIMENTO(INSTITUTOBPD),1-BENEFICIO,2972.22
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,BENEFPROPDIFERIDO,4937-DIFERIMENTO(INSTITUTOBPD),41-EMPRESTIMO,-511.7
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,PENSAOPORMORTE,4906-PENSAOPORMORTEDEATIVO,3-BENEFICIODEPENSAO,22639.54
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,PENSAOPORMORTE,4906-PENSAOPORMORTEDEATIVO,5-RETROATIVOBENEFTRIBUT,6189.37
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,PENSAOPORMORTE,4906-PENSAOPORMORTEDEATIVO,573-IMPOSTODERENDA(3540),-2368.65
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,PENSAOPORMORTE,4906-PENSAOPORMORTEDEATIVO,731-IMPOSTODERENDAREGRESSIVA5565,-2394.56
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,3-BENEFICIODEPENSAO,99119.97
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,41-EMPRESTIMO,-313.31
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,573-IMPOSTODERENDA(3540),-4745.84
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,27,PENSAOPORMORTE,4916-PENSAOPORMORTEDEINATIVO,731-IMPOSTODERENDAREGRESSIVA5565,-1827.24
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,1-BENEFICIO,4301688.99
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,1013-DESCONTOCONTRIB.ASSISTIDOSP/PLANO,-1244.95
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,12-BENEFICIOISENTA,2469.9
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,41-EMPRESTIMO,-92221.75
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,573-IMPOSTODERENDA(3540),-267739.4
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,6-SAQUE,293572.67
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,72-PENSAOALIMENTICIA,-32286.54
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,731-IMPOSTODERENDAREGRESSIVA5565,-38326.53
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,75-PENSAOALIMENTICIA,-949.43
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAANTECIPADA,4904-APOSENTADORIAANTECIPADA,79-CONTRIBUICAOASSOCIACAO,-37.47
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIANORMAL,4903-APOSENTADORIA,1-BENEFICIO,1993412.06
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIANORMAL,4903-APOSENTADORIA,1013-DESCONTOCONTRIB.ASSISTIDOSP/PLANO,-800.0
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIANORMAL,4903-APOSENTADORIA,1313-DESCONTOCONTRIB.ASSISTIDOSP/PLANO,-200.0
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIANORMAL,4903-APOSENTADORIA,41-EMPRESTIMO,-59702.05
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIANORMAL,4903-APOSENTADORIA,573-IMPOSTODERENDA(3540),-133063.85
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIANORMAL,4903-APOSENTADORIA,6-SAQUE,185322.86
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIANORMAL,4903-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-90874.14
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIANORMAL,4999-APOSENTADORIA,199-BENEFICIO,3606.52
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIANORMAL,4999-APOSENTADORIA,41-EMPRESTIMO,-178.21
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIANORMAL,4999-APOSENTADORIA,731-IMPOSTODERENDAREGRESSIVA5565,-382.97
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,1-BENEFICIO,102880.18
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,12-BENEFICIOISENTA,152.65
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,41-EMPRESTIMO,-4949.06
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,573-IMPOSTODERENDA(3540),-1360.54
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,72-PENSAOALIMENTICIA,-1484.19
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAPORINVALIDEZ,4902-BENEFICIOPORINCAPACIDADEPERMANENTE,731-IMPOSTODERENDAREGRESSIVA5565,-533.18
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAPOSTERGADA,4905-APOSENTADORIAPOSTERGADA,1-BENEFICIO,64801.34
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAPOSTERGADA,4905-APOSENTADORIAPOSTERGADA,573-IMPOSTODERENDA(3540),-8439.12
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,APOSENTADORIAPOSTERGADA,4905-APOSENTADORIAPOSTERGADA,731-IMPOSTODERENDAREGRESSIVA5565,-804.32
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,1-BENEFICIO,2197326.96
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,117-RESIDUOSALDO-BENEFTRIBUT,1043.69
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,12-BENEFICIOISENTA,313.71
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,141-BENEFICIOPAGTOUNICOASSISTIDOTRIBUTAVEL-INFORMADO,47103.75
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,2101-DESCONTOIMPOSTODERENDARESID.EXTERIOR9466,-1042.12
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,41-EMPRESTIMO,-43752.29
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,45-QUITACAODEEMPRESTIMO,-1246.07
FOLHADEBENEFICIO,2024-09-30,49,TELEFONICA BRASIL SA,28,BENEFPROPDIFERIDO,4917-BENEFICIODIFERIDOPORDESLIGAMENTO,50-DEPOSITOJUDICIAL,-928.82
